_index,_type,_id,_score,_ignored/0,_source/general/name,_source/general/id,_source/general/contacts/website,_ignored/1
museum,_doc,15135,1,general.description.keyword,Березниковский историко-художественный музей им. И. Ф. Коновалова,15135,http://www.museum-berezniki.ru,
museum,_doc,15139,1,general.description.keyword,Мугайский музейно-туристский комплекс,15139,http://mugai-musei.ekb.muzkult.ru/muzeum,
museum,_doc,15148,1,general.description.keyword,Северокавказский филиал Государственного музея искусства народов Востока,15148,http://orientmuseum-filial.ru,
museum,_doc,15163,1,general.description.keyword,Чагодощенский музей истории и народной культуры,15163,http://muzei-chagoda.vlg.muzkult.ru,
museum,_doc,15166,1,general.description.keyword,Ангарский городской музей,15166,http://clock.angarsk.ru,
museum,_doc,15167,1,general.description.keyword,Музей истории города Иркутска им. А. М. Сибирякова,15167,http://irkmuseum.ru,
museum,_doc,15168,1,general.description.keyword,Библиотека Серебряного века Елабужского государственного музея-заповедника,15168,http://www.elabuga.com,
museum,_doc,15175,1,general.description.keyword,Кировский городской зоологический музей,15175,http://zoovyatka.my1.ru,
museum,_doc,15176,1,general.description.keyword,Байкаловский районный краеведческий музей,15176,https://b-km.ekb.muzkult.ru,
museum,_doc,15180,1,general.description.keyword,Десногорский историко-краеведческий музей,15180,http://desnogorsk.museum67.ru,
museum,_doc,15181,1,general.description.keyword,Амурский областной краеведческий музей им. Г. С. Новикова-Даурского,15181,http://www.museumamur.org,
museum,_doc,15183,1,general.description.keyword,Государственный музей-заповедник М. Ю. Лермонтова,15183,http://домиклермонтова.рф,
museum,_doc,15184,1,general.description.keyword,Историко-музыкальный музей им. А.Н. Верстовского,15184,https://verstmuseum.kulturu.ru/,
museum,_doc,15186,1,general.description.keyword,Музей «Анна Ахматова. Серебряный век»,15186,http://akhmatova-museum.ru,
museum,_doc,15190,1,general.description.keyword,Медиа-центр «Vыход»,15190,http://create.karelia.ru,
museum,_doc,15193,1,general.description.keyword,Квартира-музей В. И. Ленина,15193,http://www.leninmemorial.ru,
museum,_doc,15205,1,general.description.keyword,Художественный музей Бахчисарайского историко-культурного и археологического музея-заповедника,15205,http://bikz.org/pamyatniki/hanskij-dvorets/xudozhestvennyj-muzej,
museum,_doc,15210,1,general.description.keyword,Оконешниковский районный исторический музей,15210,https://sites.google.com/site/upkokon/muzej,
museum,_doc,15227,1,general.description.keyword,Музей-квартира Василия Ивановича Белова,15227,https://kirmuseum.org/ru/muzeynie_kompleksi/muzey_kvartira_v_i_belova,
museum,_doc,15258,1,general.description.keyword,Этномир,15258,http://ethnomir.ru,
museum,_doc,15265,1,general.description.keyword,Национальная художественная галерея г. Йошкар-Ола,15265,http://rmii.ru,
museum,_doc,15273,1,general.description.keyword,Галерея-мастерская художника Г. С. Райшева,15273,https://ghm-hmao.ru/raisheva,
museum,_doc,15276,1,general.description.keyword,Народный дом,15276,http://kirmuseum.org,
museum,_doc,15288,1,general.description.keyword,Выставочный зал «Меценат»,15288,https://www.azovmuseum.ru/about/object/22257.html,
museum,_doc,15298,1,general.description.keyword,Бежаницкий историко-культурный центр Философовых,15298,http://bezmuzei.ucoz.ru,
museum,_doc,15499,1,general.description.keyword,Литературно-художественный музей г. Старый Крым,15499,https://киммерия-волошина.рф/muzei-zapovednika/literat-khudozh-muzej,
museum,_doc,15674,1,general.description.keyword,Краеведческий музей «Пыщуганье»,15674,http://pyschug-musei.ru,
museum,_doc,15785,1,general.description.keyword,Интерактивный музей ювелирного искусства,15785,http://krinmus.ru,
museum,_doc,15790,1,general.description.keyword,Музейно-выставочный центр Тамбовской области,15790,https://tmbmuseum.ru,
museum,_doc,15797,1,general.description.keyword,Музей-усадьба В. И. Вернадского,15797,https://tmbmuseum.ru,
museum,_doc,15803,1,general.description.keyword,Музей истории первого российского курорта «Марциальные воды»,15803,http://nmrk.karelia.ru/site/section/44,
museum,_doc,15811,1,general.description.keyword,Моршанский историко-художественный музей им. П. П. Иванова,15811,http://museum.morshansk.ru,
museum,_doc,15812,1,general.description.keyword,Шелтозерский вепсский этнографический музей им. Р. П. Лонина,15812,http://nmrk.karelia.ru/site/section/45,
museum,_doc,15813,1,general.description.keyword,Музей народно-прикладного искусства,15813,http://fumus.ru,
museum,_doc,15829,1,general.description.keyword,Сенгилеевский районный краеведческий музей им. А. И. Солуянова,15829,http://srkm-soluyanova.uln.muzkult.ru,
museum,_doc,15833,1,general.description.keyword,Сосновоборский городской музей,15833,http://muzei-bs.ucoz.ru,
museum,_doc,15834,1,general.description.keyword,Музейно-выставочный центр г. Заречного,15834,http://mukmvc.ru,
museum,_doc,15845,1,general.description.keyword,Музей истории политических репрессий г. Кызыла,15845,http://museum.tuva.ru,
museum,_doc,15861,1,general.description.keyword,Музей архитектуры и дизайна УрГАХУ,15861,http://www.museumarch.com,
museum,_doc,15865,1,general.description.keyword,Мемориальный музей «Творческая мастерская С. Т. Коненкова»,15865,https://rah.ru/museums/muzey_masterskaya_s_t_konenkova.php,
museum,_doc,15883,1,general.description.keyword,Дом-музей просветителя и художника И. П. Крымшамхалова,15883,https://museumkchr.ru/,
museum,_doc,15884,1,general.description.keyword,Музей театрального искусства имени Владимира Тхапсаева,15884,http://teatrmuseum15.ru,
museum,_doc,15885,1,general.description.keyword,Городовиковский филиал Национального музея Республики Калмыкия им. Н.Н. Пальмова,15885,https://gorodovikovsk-museum.ru,
museum,_doc,15886,1,general.description.keyword,Историко-краеведческий музей обороны Туапсе,15886,https://ikmot.kulturatuapse.ru,
